Source,Text,URL,Favorites,Retweets
Diario HOY,Edgar Vivar entre lágrimas: “Vivirán por siempre en mi corazón sin pagar la renta” https://t.co/3cu3SHiszW #hoypy https://t.co/5RwGC9Yl0Q,http://www.twitter.com/hoypy/status/730865906792968192,15,14
Diario HOY,Dos obreros heridos en derrumbe de techo de comisaría https://t.co/Yk7oAJuYQu #hoypy https://t.co/c1UutN3oWH,http://www.twitter.com/hoypy/status/730864800801128448,0,0
Diario HOY,#Mundo | Esta joven transmitió su suicidio por #Periscope https://t.co/XplDYfQ33Y #hoypy https://t.co/JfPoLCEawW,http://www.twitter.com/hoypy/status/730863682842963968,0,0
Diario HOY,"¿Ya viste? @Playboy premió a su primera Playmate del año, y sale un poco menos desnuda -&gt; https://t.co/VlmckBr6hs https://t.co/lhl0VU5VR3",http://www.twitter.com/hoypy/status/730860865734369280,1,0
Diario HOY,#Deportes | Reemplazante de Andino sería ex línea https://t.co/RZO9dRVw95 #hoypy https://t.co/cYEHf6Bkox,http://www.twitter.com/hoypy/status/730857378275528706,3,2
Diario HOY,"Un mono fue detenido y pasó 2 semanas tras las rejas. Si, ¡ocurrió en #Paraguay! https://t.co/GBJCyTHcsE #hoypy https://t.co/INUwIUwwF7",http://www.twitter.com/hoypy/status/730855059911790592,4,8
Diario HOY,#Mundo | ¿Mujeres diáconos?El Papa está abierto a esa posibilidad https://t.co/sn7SG4k3dw #hoypy https://t.co/bIcVqI3GCP,http://www.twitter.com/hoypy/status/730854342643884032,4,5
Diario HOY,Más de cien niños y jóvenes cantarán a mamá en el Municipal https://t.co/IhZqvqaKED #hoypy https://t.co/fTg2XmB8Hb,http://www.twitter.com/hoypy/status/730853411617411072,5,2
Diario HOY,#Deportes | Se llama a silencio  https://t.co/iOxSucFKaZ #hoypy https://t.co/5yDLaxXFsj,http://www.twitter.com/hoypy/status/730851780070887426,0,0
Diario HOY,Clausuran colegio tras cinco derrumbes y alumnos levantan toma https://t.co/63xJPG5ugJ #hoypy https://t.co/jy1T9wEGhL,http://www.twitter.com/hoypy/status/730851610960744451,3,7
Diario HOY,Relación normal con #Brasil tras suspensión de Dilma https://t.co/AaouRZhbvC https://t.co/zVCjEWci9H,http://www.twitter.com/hoypy/status/730849477544792064,1,3
Diario HOY,Woody Allen prefiere ignorar acusaciones sexuales en su contra https://t.co/XcGobsiCLw #hoypy https://t.co/oFUsB1rFLz,http://www.twitter.com/hoypy/status/730849073268445185,1,0
Diario HOY,Clase media es el sector con menor acceso a viviendas https://t.co/BxJ0BtUi6z #hoypy https://t.co/xB8KfhvFb6,http://www.twitter.com/hoypy/status/730845635566567427,1,3
Diario HOY,#Mundo | Imputan a Cristina Fernandez y a su hijo por coimas https://t.co/ENBEauYYXR #hoypy https://t.co/3g6NTkVPgn,http://www.twitter.com/hoypy/status/730844975446040576,5,6
Diario HOY,#Deportes | La platita del premio es para mamá y abuela  https://t.co/gQiyHj4INt #hoypy https://t.co/M9AhKivvbR,http://www.twitter.com/hoypy/status/730842763151998977,6,6
Diario HOY,¿Trotte tomó de rehén a su pareja? Intervinientes revelan detalles https://t.co/Pl3aqvULXK #hoypy https://t.co/OgT00exp6w,http://www.twitter.com/hoypy/status/730839937831043072,2,7
Diario HOY,#Deportes | ¿El adiós de Fidencio?: “Mi ciclo terminó” https://t.co/Wn7EzrPIma #hoypy https://t.co/0z1UTkv1GL,http://www.twitter.com/hoypy/status/730811929233661952,6,5
Diario HOY,Colorados disidentes eligen a “traidor” para dirigir senado y cuentan con luguistas https://t.co/eOBwX0ZSSH #hoypy https://t.co/p6g7W9iBgU,http://www.twitter.com/hoypy/status/730809579504828418,0,4
Diario HOY,Adolfo Trotte habría tomado de rehén a su pareja en la cárcel de Encarnación https://t.co/N00r8NVR7G #hoypy https://t.co/o3TBj1A6Y6,http://www.twitter.com/hoypy/status/730805555112083456,16,55
Diario HOY,Detienen a un hombre “trastornado” afuera de la casa de Taylor Swift https://t.co/MQVAKFPg47 #hoypy https://t.co/rQnquk7Wmh,http://www.twitter.com/hoypy/status/730801289165213696,1,1
Diario HOY,#Deportes | Fue borracho a arbitrar y terminó “expulsado” https://t.co/P65vbgU0wX #hoypy https://t.co/69w0pMFydy,http://www.twitter.com/hoypy/status/730798949959905280,0,1
Diario HOY,Recomiendan al presidente Cartes que “raje” a Ministro https://t.co/NElqMHIVO7 #hoypy https://t.co/uZKWlztucp,http://www.twitter.com/hoypy/status/730797429210132481,1,2
Diario HOY,Fiscal renuncia a la Asociación de Magistrados por falta de apoyo https://t.co/k6ruVKBrQt #hoypy https://t.co/3r7m28mZ56,http://www.twitter.com/hoypy/status/730789765730172928,1,5
Diario HOY,#Deportes | Promedio: partido vital pasa a Dos Bocas https://t.co/yyjzZOH5pp #hoypy https://t.co/CaCFn0f0kw,http://www.twitter.com/hoypy/status/730787641176756224,1,1
Diario HOY,#Destacado | ¿Obras para los amigos? Mario inaugura asfaltado y desata suspicacias https://t.co/W67oDXgVZT #hoypy https://t.co/85rm7Tj4wy,http://www.twitter.com/hoypy/status/730785018021347328,1,4
Diario HOY,Estos pequeños visitaron la redacción de HOY para conocer más  sobre el mundo de las noticias ✨ ¡Gracias por venir! https://t.co/qIzC2kyMWI,http://www.twitter.com/hoypy/status/730776814294044672,20,6
Diario HOY,"Bebés asesinados y tirados a la basura, son convertidos en ángeles por los gancheros https://t.co/FKG0UBJwTy #hoypy https://t.co/0VRdOrWWt5",http://www.twitter.com/hoypy/status/730766069187629056,6,6
Diario HOY,"A partir de hoy, ¡los estrenos en cines van a ser todos los jueves! Mira la cartelera -&gt; https://t.co/mdKtg4QCfA https://t.co/1CDjNRe1aF",http://www.twitter.com/hoypy/status/730758748898086912,5,3
Diario HOY,#Deportes | Arranca la temporada del fútbol femenino https://t.co/v2wRyrctvP #hoypy https://t.co/9SOYQjHTXr,http://www.twitter.com/hoypy/status/730755059051593729,1,1
Diario HOY,Ministro Riera pide no usar a jóvenes en disputa sindical https://t.co/TsbQvQrwaJ #hoypy https://t.co/sBpsacB26u,http://www.twitter.com/hoypy/status/730754064322039808,1,2
Diario HOY,#Deportes | Las 24 selecciones para el Mundial de futsal https://t.co/7NS3aAt5N8 #hoypy https://t.co/jgN0WTggFw,http://www.twitter.com/hoypy/status/730752604842643456,3,1
Diario HOY,Vuelco de camión ocasionó caos en el tránsito https://t.co/DamlQBwRFX #hoypy https://t.co/J36r8dqlx4,http://www.twitter.com/hoypy/status/730750200533405697,1,1
Diario HOY,#Deportes | Dura realidad cerrista: “Hemos tocado fondo” https://t.co/BVDds6HTux #hoypy https://t.co/iBR1YkwP3l,http://www.twitter.com/hoypy/status/730749231556857856,1,2
Diario HOY,"#Mundo | Michel Temer, el político que salió de las sombras para presidir #Brasil https://t.co/lIQiP3trAb #hoypy https://t.co/uQmiFSSRtW",http://www.twitter.com/hoypy/status/730748493397172225,0,1
Diario HOY,Proponen adaptar semáforos con paneles solares https://t.co/0lXQ1GIP48 #hoypy https://t.co/vRzKenT05m,http://www.twitter.com/hoypy/status/730747509434372096,0,0
Diario HOY,#Deportes | Dos partidazos animan los cuartos de final https://t.co/w445HYrzfu #hoypy https://t.co/vHLk3RRVVT,http://www.twitter.com/hoypy/status/730746461986672640,1,1
Diario HOY,Diarios impresos: ADN Paraguayo | Extra Press | Crónica | Popular https://t.co/TnS3tEsAlx,http://www.twitter.com/hoypy/status/730746112563400704,3,1
Diario HOY,Diarios impresos: ABC Color | Última Hora | La Nación | 5 días #hoypy https://t.co/kIpwpR9hGv,http://www.twitter.com/hoypy/status/730745567333236736,1,0
Diario HOY,Segunda víctima de sicarios murió anoche https://t.co/qTktxjJq9O #hoypy https://t.co/OQRUSTcN7S,http://www.twitter.com/hoypy/status/730741242628280320,0,4
Diario HOY,"#Mundo | Dilma sale, entra Temer: 55 senadores votaron por juicio https://t.co/RD8ISR0c9z #hoypy https://t.co/6X4GYKCXjg",http://www.twitter.com/hoypy/status/730740412307132416,1,10
Diario HOY,#Deportes | Sao Paulo gana y toma leve ventaja https://t.co/0BOHd0bNVP #hoypy https://t.co/dsmcDT8zf7,http://www.twitter.com/hoypy/status/730736574627975168,2,0
Diario HOY,Detuvieron a hinchas de #CerroPorteño por atacar a transeúnte https://t.co/3Ccciivy2A #hoypy https://t.co/7euBSLpWky,http://www.twitter.com/hoypy/status/730733040264183808,1,5
Diario HOY,Cierran un tramo de la Avda. Mariscal López https://t.co/ni2B2fWTaW #hoypy https://t.co/5JaLKo2u2b,http://www.twitter.com/hoypy/status/730731362160943104,0,5
Diario HOY,Empezá este jueves enterándote cómo estará el clima: https://t.co/G5IIpL1DQN #hoypy https://t.co/dk2LxGPt4b,http://www.twitter.com/hoypy/status/730712369052028928,1,0
Diario HOY,"#Mundo | Dilma sale, entra Temer: 55 senadores votaron por juicio político https://t.co/s75tn4JASC #hoypy https://t.co/rV6n125hZA",http://www.twitter.com/hoypy/status/730705183517331456,6,4
Diario HOY,#Destacado | Chena vendió dominios por US$ 20 millones y figuraba en pequeños contribuyentes https://t.co/oOIvcqcWWa https://t.co/o5vxGb4WDq,http://www.twitter.com/hoypy/status/730704182479585280,5,14
Diario HOY,Juicio Político contra Rousseff es un hecho. Lee acá: https://t.co/JvVqyzEcl8 #hoypy https://t.co/XUmYMrwsyv,http://www.twitter.com/hoypy/status/730648601051992064,1,0
Diario HOY,#Mundo Rousseff acelera su mudanza del palacio presidencial ante previsible derrota: https://t.co/Csn0g9EVka #hoypy https://t.co/fgIpQwnBCu,http://www.twitter.com/hoypy/status/730616294740000768,2,3
Diario HOY,"Tras protagonizar toma de colegios, Camila Benítez es escrachada por compañeros: https://t.co/QrOUtyEFFP  #hoypy https://t.co/NyULmCxbar",http://www.twitter.com/hoypy/status/730593342304575488,7,8
Diario HOY,Protestan contra “tragada“ en IPS y convocan a asegurados. Lee acá: https://t.co/DWplPZprRC #hoypy https://t.co/fPBVuybiPD,http://www.twitter.com/hoypy/status/730576862540226560,8,6
Diario HOY,Eligen a Justo Villar como el mejor arquero en Chile https://t.co/gCrA5ARBbq https://t.co/KIOio7jVCr,http://www.twitter.com/hoypy/status/730574264789688321,15,11
Diario HOY,Cerro Porteño es un equipo muerto https://t.co/Bb1JPyqsqe https://t.co/TYju2WvzIi,http://www.twitter.com/hoypy/status/730572685474848769,117,458
Diario HOY,El mejor equipo del país cae ante un guapo Rubio Ñu https://t.co/kMamXmrfLv https://t.co/I26CrrRNGy,http://www.twitter.com/hoypy/status/730572412454998017,53,168
Diario HOY,#Mundo Senado con mayoría para procesar a Rousseff. Lee acá: https://t.co/eKZgL1HNEi #hoypy https://t.co/MajMGZeVce,http://www.twitter.com/hoypy/status/730564916906758144,3,3
Diario HOY,⏰ La hora: 45'ST @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730559712136024064,1,0
Diario HOY,⏰ La hora: 40‘ST @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730558504734326784,1,0
Diario HOY,⏰ La hora: 30'ST @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730555965586608128,1,0
Diario HOY,Presunta violación grupal a menor de 10 años: Fiscalía pide pena máxima. Lee acá: https://t.co/eKZgL1HNEi #hoypy https://t.co/xFgU3i0Lcj,http://www.twitter.com/hoypy/status/730555912138657792,2,1
Diario HOY,⏰ La hora: 22‘ST @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730553964849070080,0,0
Diario HOY,⏰ La hora: 10‘ST @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730550900389908480,0,0
Diario HOY,En marcha el complemento @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730548557342638080,1,0
Diario HOY,Comuna pide avisar sobre podas por caos que generan los escombros. Lee acá: https://t.co/g10hm2lSVz #hoypy https://t.co/3oyiWacYaT,http://www.twitter.com/hoypy/status/730548143897464832,3,0
Diario HOY,Final del PT @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730544443799965697,0,0
Diario HOY,⏰ La hora: 45‘PT @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730544097312661505,0,0
Diario HOY,⏰ La hora: 40‘PT @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730542963487444992,1,0
Diario HOY,⏰ La hora: 30‘PT @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730540406883024896,2,0
Diario HOY,Gol de @rubionu1913  Fabio Escobar. 10'PT @rubionu1913 1⃣-0⃣ @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730535501472534528,0,0
Diario HOY,Riera pide 48 horas para renovar gabinete del MEC. Lee acá: https://t.co/rW5ublkUVD #hoypy https://t.co/3OGuBhlmXp,http://www.twitter.com/hoypy/status/730534548753272832,0,6
Diario HOY,⏰ Arranca el partido 🎬 @rubionu1913 - @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730532762642321409,0,0
Diario HOY,Formaciones de  @rubionu1913 y @CCP1912oficial https://t.co/9hfLsus8em,http://www.twitter.com/hoypy/status/730527919924109312,0,1
Diario HOY,A las 19:00 horas @rubionu1913 - @CCP1912oficial  📅 Fecha 16 Regularización ⚽ Torneo Apertura🏆 #hoypy 💻 📱 #650AM,http://www.twitter.com/hoypy/status/730527628495478784,1,1
Diario HOY,Asesinato en PJC: Acribillan a un hombre y hieren a otro https://t.co/lTsfcZ219s vía @hoypy,http://www.twitter.com/hoypy/status/730523540877914113,0,2
Diario HOY,Paraguay premia a Centro Cultural de España por 40 años promoviendo cultura. Lee acá: https://t.co/kQCXDSOVoi #hoypy https://t.co/2izt0R5Kqz,http://www.twitter.com/hoypy/status/730516594863001600,1,3
Diario HOY,"#Deportes | Paola Ferrari, resta importante en la selección nacional https://t.co/OEfCaDm3QN #hoypy https://t.co/3z48vChSTl",http://www.twitter.com/hoypy/status/730499004824326144,0,1
Diario HOY,Zacarías dice que están abiertas las puertas de comuna: “CDE es un edén” https://t.co/COFONtFGly #hoypy https://t.co/yvLMwal9rW,http://www.twitter.com/hoypy/status/730496502771027969,3,3
Diario HOY,Empresarios transportistas rechazan ley del pasaje gratis: “Esto es populista” https://t.co/5GNQMfClVe #hoypy https://t.co/SpVDILsnoJ,http://www.twitter.com/hoypy/status/730491959496704000,0,3
Diario HOY,"Así se encuentra el Colegio Vice-Pdte Sánchez, al que los alumnos se niegan a volver para dar clases, vía @Cyn_Arza1 https://t.co/LT71vTTAWu",http://www.twitter.com/hoypy/status/730490198228930562,2,21
Diario HOY,#Deportes | No va más: Aldave deja Cerro Porteño https://t.co/bwPfUjYUw5 #hoypy https://t.co/YdeCg6dfiJ,http://www.twitter.com/hoypy/status/730488271441035265,4,3
Diario HOY,"Estudiantes del Colegio Vice-Pdte. Sánchez exigen ser trasladados a otro lugar. Seguirán con el paro, vía @Cyn_Arza1 https://t.co/jFgigwycOf",http://www.twitter.com/hoypy/status/730487378150821888,8,13
Diario HOY,#Deportes | Encaminan renovación de Néstor Camacho https://t.co/AsK8AwZhFR #hoypy https://t.co/yeEKTNmszT,http://www.twitter.com/hoypy/status/730482430763655168,2,1
Diario HOY,Retoman los trabajos en el Superviaducto tras días de lluvia https://t.co/hmL10t2noI #hoypy https://t.co/94ZJ2JACLG,http://www.twitter.com/hoypy/status/730478425790537730,2,4
Diario HOY,"Chicharô, el acusado de ser narcopolítico: “Soy un peligro en la política, nadie me gana” https://t.co/oMhuvvDDPt https://t.co/RHpSO7rjG8",http://www.twitter.com/hoypy/status/730477943986610177,0,0
Diario HOY,#Deportes | En el futuro de Pablo Zeballos nada está escrito https://t.co/rpm7ltBzdj #hoypy https://t.co/7WJY3677HV,http://www.twitter.com/hoypy/status/730476423710810112,0,2
Diario HOY,"#TomadeColegios Ministro Riera: “Se hizo la paz, todos ganamos” https://t.co/GOOjRaDimK #hoypy https://t.co/Uku5TLNXyB",http://www.twitter.com/hoypy/status/730472083419967492,6,1
Diario HOY,¿Te gusta la nueva imagen de @Instagram? https://t.co/Uv6hQ6oToC https://t.co/eb0TvzStlm,http://www.twitter.com/hoypy/status/730470408902705152,5,0
Diario HOY,Diecisiete países se suman a Feria de Sabores en la Costanera de Asunción https://t.co/bVyg2liHl8 #hoypy https://t.co/LquA1YjA8h,http://www.twitter.com/hoypy/status/730469588467601408,3,3
Diario HOY,"Tras un error de edición de #Billboard, la cantante de Fifth Harmony luce 2 pies derechos 👀https://t.co/u7pBaryqhD https://t.co/QWFRTZnuNN",http://www.twitter.com/hoypy/status/730466051369095168,2,2
Diario HOY,#Deportes | Nacional busca cerrar varios refuerzos https://t.co/fdUiyLd2Z6 #hoypy https://t.co/iXmkaR92pX,http://www.twitter.com/hoypy/status/730465685046890497,0,0
Diario HOY,#Mundo | Corte rechaza recurso para anular juicio de Dilma Rousseff https://t.co/dRriUliXmd https://t.co/rxH72c0hSl,http://www.twitter.com/hoypy/status/730452162631831552,2,2
Diario HOY,#Deportes | Renuevan proceso para concesión mundialista https://t.co/mwVsJ2Mkry #hoypy https://t.co/UkTxoeqUc9,http://www.twitter.com/hoypy/status/730451275482009600,0,0
Diario HOY,Ingreso masivo de argentinos a Encarnación para cargar combustible https://t.co/i0zErES7YS #hoypy https://t.co/PgOrR2ZfHD,http://www.twitter.com/hoypy/status/730450336243175424,3,7
Diario HOY,Precio del cemento bajará a G. 35.000 el próximo año https://t.co/6V5Yy08cRc #hoypy https://t.co/I8j7TaBsOK,http://www.twitter.com/hoypy/status/730447199352573953,3,5
Diario HOY,#Deportes | La #FIFA otorga fondos para reconstrucción https://t.co/ceSWXMpCv8 #hoypy https://t.co/jYC5Oq6qTx,http://www.twitter.com/hoypy/status/730446569061949441,0,0
Diario HOY,Becas para paraguayos en 100 universidades de #Brasil y sin examen de ingreso https://t.co/xWl9G1euWV #hoypy,http://www.twitter.com/hoypy/status/730445339535265793,3,5
Diario HOY,#Mundo | ¿Y si fuera “contagioso”? Garrotean a intendente por promesas incumplidas https://t.co/UiAXEB1DRQ #hoypy https://t.co/myEqF07HnW,http://www.twitter.com/hoypy/status/730444504252190720,7,16
Diario HOY,"Rechazan denuncia: No faltan anestesiólogos, dice Director https://t.co/4Wrv43kQdX #hoypy https://t.co/78l59ziNQU",http://www.twitter.com/hoypy/status/730443852549623808,0,0
Diario HOY,#Deportes | La juez de línea que causa furor en #Brasil https://t.co/K3TCjCZOE2 #hoypy https://t.co/OdUDOQzq9E,http://www.twitter.com/hoypy/status/730441455890796544,10,3
Diario HOY,"RT @Horacio_Cartes: La educación es responsabilidad de todos: la familia, la sociedad y el gobierno. Reafirmo mi compromiso por una #Educac…",http://www.twitter.com/hoypy/status/730436824661786625,0,332
Diario HOY,Los campesinos están conformes con el acuerdo: “Gobierno cumplió hasta ahora el 100%” https://t.co/yPRFo1y23T #hoypy https://t.co/Pn2YkFaeT9,http://www.twitter.com/hoypy/status/730432892506144768,5,5
Diario HOY,"Una joven fue a la casa de su novio, lo encontró con otra mujer y decidió matarse https://t.co/1GEGlPrFLY #hoypy",http://www.twitter.com/hoypy/status/730432147912265728,3,2
Diario HOY,#Destacado | Horacio Cartes firma acuerdo y estudiantes levantan el paro https://t.co/CNxTNqOueg #hoypy https://t.co/cG8YTSFlmk,http://www.twitter.com/hoypy/status/730430988032020481,6,10
Diario HOY,"Parece ser que los ""superhéroes"" no saben controlarse junto a sus compañeras de trabajo -&gt; https://t.co/IJkErHM3Zv https://t.co/4MuMiVsCqB",http://www.twitter.com/hoypy/status/730427160863727622,3,4
Diario HOY,Día de furia: pasajero rompe parabrisas de bus repleto que no lo alzó https://t.co/ztr79Dm7Hy #hoypy https://t.co/fT9SI10PFo,http://www.twitter.com/hoypy/status/730425275150938114,2,1
Diario HOY,Desalojan a 40 familias de un terreno en Ñemby https://t.co/lRh6TBKdWh #hoypy https://t.co/ikv3IDYsJC,http://www.twitter.com/hoypy/status/730424124619755520,2,1
Diario HOY,"Distinguen al ""Sr. Barriga"" como visitante ilustre de #Asunción https://t.co/R0teGx3OUM #hoypy https://t.co/2K9yBYTCni",http://www.twitter.com/hoypy/status/730417768743448576,13,12
Diario HOY,#Deportes | Arrancan los cuartos de final de la Libertadores https://t.co/AcSeZhT3d9 #hoypy https://t.co/o30juvuppw,http://www.twitter.com/hoypy/status/730416614630379520,0,0
Diario HOY,Se desploma parte del nuevo Superseis: “Cayó un pedacito de arriba” https://t.co/Hpz2YSVH7o #hoypy https://t.co/wuBLvYDJRE,http://www.twitter.com/hoypy/status/730409753747271680,2,13
Diario HOY,"#TomadeColegios: Evalúan dar más tareas, clases los sábados y en invierno https://t.co/8HRVWFsZJ4 #hoypy https://t.co/vR8L8SCDMX",http://www.twitter.com/hoypy/status/730406072075292676,1,1
Diario HOY,Cierre temporal de local comercial por inseguridad https://t.co/r02lTjIUjP #hoypy,http://www.twitter.com/hoypy/status/730404812613922816,0,0
Diario HOY,#Deportes | Reunión tras reunión: cargos a disposición de Juan José Zapag https://t.co/qj6MkFwhVx #hoypy https://t.co/LUFesL4toc,http://www.twitter.com/hoypy/status/730395056465653766,2,0
Diario HOY,"Tras firma de Cartes, jóvenes levantarán #TomadeColegios https://t.co/9zdGpmPFUW #hoypy https://t.co/u4nRen9Dz8",http://www.twitter.com/hoypy/status/730393034622423040,0,6
Diario HOY,#Mundo | Día D para Dilma: Senado decide si aprueba su juicio https://t.co/cpyY4X7AF5 #hoypy https://t.co/5MhMevfn0T,http://www.twitter.com/hoypy/status/730388995373469697,0,5
Diario HOY,#Deportes | Ñuenses y azulgranas se ponen al día https://t.co/pKqfs21Ylh #hoypy https://t.co/IOtWEqfwb8,http://www.twitter.com/hoypy/status/730387660783652864,1,1
Diario HOY,Intentó cobrar cheques ajenos por 400.000 dólares https://t.co/B6UlQI1TuD #hoypy https://t.co/ymLL9PBHSA,http://www.twitter.com/hoypy/status/730386496365154308,2,3
Diario HOY,Bahía Negra está aislada hace cuatro meses ¿Por qué? https://t.co/OYYTk04Nkc #hoypy https://t.co/NGC8ojVdR9,http://www.twitter.com/hoypy/status/730376667290554368,2,2
Diario HOY,Denuncian irregularidades en el hospital de Lambaré https://t.co/pAPKtsId4A #hoypy https://t.co/K7x0vCZFaF,http://www.twitter.com/hoypy/status/730365879616192512,2,3
Diario HOY,Invitan a Cartes a encuentro sobre desarrollo económico https://t.co/xPjEdMpi44 #hoypy https://t.co/9TgaRAFPcu,http://www.twitter.com/hoypy/status/730354592983056384,2,3
Diario HOY,Instalan mesa permanente para negociar deuda de EBY https://t.co/kyvxoWth4X #hoypy https://t.co/mPf9vDYsSB,http://www.twitter.com/hoypy/status/730353026418933760,1,3
Diario HOY,#Destacado | #PanamáPapers: “Chena se hizo de dinero clonando dominios en internet” https://t.co/WMUAu87KJ2 #hoypy https://t.co/hIR6adkwrP,http://www.twitter.com/hoypy/status/730347931933401091,8,14
Diario HOY,¡Muy buen día! Empezá este miércoles enterándote cómo estará el clima: https://t.co/u5fDrxJ6iP #hoypy https://t.co/b66dcvsAxr,http://www.twitter.com/hoypy/status/730346265645449216,5,1
Diario HOY,Estas son las exigencias planteadas por los alumnos para levantar la medida de fuerza: https://t.co/qHgRGJt5Tk https://t.co/yzlkUUtZ5a,http://www.twitter.com/hoypy/status/730236105325338624,8,2
Diario HOY,Cartes firmará decreto que dará fin a toma de colegios. Lee acá: https://t.co/qHgRGJt5Tk #hoypy https://t.co/zQjztEgLBc,http://www.twitter.com/hoypy/status/730230219894726657,10,12
Diario HOY,"Ratas, baños sucios y ascensores averiados pese a millonarios fondos en el Congreso: https://t.co/xkK69WhFwR #hoypy https://t.co/I86m9eeIam",http://www.twitter.com/hoypy/status/730223056635973632,7,33
Diario HOY,Cáncer de pulmón ya puede detectarse a través del aliento. Lee acá: https://t.co/9P7FxJnZEc #hoypy https://t.co/9BcBBY4M81,http://www.twitter.com/hoypy/status/730210090964357120,11,17
Diario HOY,Comuna de Encarnación firma compromiso con estudiantes sobre uso de Fonacide: https://t.co/SbhXgpntJc #hoypy https://t.co/Dv9QtxkfXK,http://www.twitter.com/hoypy/status/730189649126277120,7,7
Diario HOY,Colegios independientes se levantan contra dichos de sus “representantes“. Lee acá: https://t.co/wBgKnEXdT6 #hoypy https://t.co/gkJNDSoJDc,http://www.twitter.com/hoypy/status/730177261454819328,6,3
Diario HOY,RT @LaNacionPy: Líder de U2 ponderó una guitarra hecha en Luque.  https://t.co/hbpSS4y78O,http://www.twitter.com/hoypy/status/730169944227352576,0,45
Diario HOY,Tras 5 días rescatan a pasajeros varados “en medio de la nada“. Lee acá: https://t.co/DCLC196R3j #hoypy https://t.co/kHeu0b7HnM,http://www.twitter.com/hoypy/status/730168819440877569,1,6
Diario HOY,#Deportes | Si Dios no dice otra cosa inicia el femenino https://t.co/OwCLI3y6jW #hoypy https://t.co/pQ5cNgrrdB,http://www.twitter.com/hoypy/status/730152765045903360,0,3
Diario HOY,Lluvias retrasan obras en Ruta 8 https://t.co/paeWXd4Dth #hoypy https://t.co/obSWBGOq1n,http://www.twitter.com/hoypy/status/730151390371143680,1,1
Diario HOY,Investigan quema de documentos en colegio Saturio Ríos https://t.co/1fsyk3A2U5 #hoypy https://t.co/KkzMNHSIEp,http://www.twitter.com/hoypy/status/730150659287224320,2,4
Diario HOY,#Deportes | La regularización ya tiene árbitro https://t.co/TOXzQUWW8O #hoypy https://t.co/ALUQVbVktR,http://www.twitter.com/hoypy/status/730150180255731712,1,1
Diario HOY,"Acusado de narcopolítico: “Voy a ser diputado, luego senador, luego Presidente” https://t.co/xDaMarJ074 #hoypy https://t.co/3ZL57rORWf",http://www.twitter.com/hoypy/status/730149639928709120,0,4
Diario HOY,#Deportes | Bayern ‘absorbe’ a otra estrella del Dortmund https://t.co/PTu0JpgM7h #hoypy https://t.co/ddKaziAIfc,http://www.twitter.com/hoypy/status/730148000756965377,1,1
Diario HOY,#Zika: Salud recomienda anticonceptivos para postergar embarazos https://t.co/9FIFlMPB4z #hoypy https://t.co/4ble40uC6Q,http://www.twitter.com/hoypy/status/730147718698409984,4,3
Diario HOY,Disputa entre mochileros: acusan “confabulación” de agencias de viajes https://t.co/PEEMfJ1jaB #hoypy https://t.co/Mliu8WLcKc,http://www.twitter.com/hoypy/status/730145033010057216,0,2
