source,text,url,likes,shares,comments
Cronica,"No venida de Barrios fue de mutuo acuerdo | Crónica Una nota que brindó Lucas Barrios al sitio Globoesporte de Brasil generó todo tipo de comentarios. El delantero curepa, naturalizado paraguayo, estaba considerado para la lista final de 23 jugadores que disputarán la Copa América Centenario, pero por un acuerdo con el cuerpo técnico -a pedido del jugador- finalmente se decidió no llevarlo.",www.facebook.com/221252151293397_1030057367079534,609,1,17
Cronica,"Están mal en la parte física ndaje | Crónica Gustavo Morínigo, DT del Ciclón, admitió que su plantel no está bien en lo físico, por lo que se ve obligado a hacer cambios partido tras partido.",www.facebook.com/221252151293397_1030055637079707,318,3,53
Cronica,"Los candidatos, a la misma hora | Crónica La Divisional programó ayer la fecha 21 del torneo Apertura, en donde el puntero Libertad (40 puntos) y el escolta Olimpia (37 puntos) son los candidatos a quedarse con la corona, por lo que la simultaneidad se dará en esta penúltima jornada.",www.facebook.com/221252151293397_1030054823746455,96,1,3
Cronica,"Ganar y sumar los 9 puntos | Crónica Rubio Ñu, Deportivo Capiatá y General Díaz son los tres rivales que le quedan a Cerro Porteño en este torneo Apertura, el objetivo de los jugadores azulgranas es sumar los 9 puntos pensando en el acumulativo.",www.facebook.com/221252151293397_1030052593746678,306,2,18
Cronica,"Arce: “Boludeamos” | Crónica Francisco “Chiqui” Arce, DT de Guaraní, no tuvo pelos en la lengua para afirmar que dejaron escapar una brillante ocasión de ganarle a Olimpia el pasado lunes, pero finalmente perdieron porque boludearon.",www.facebook.com/221252151293397_1030052230413381,483,2,13
Cronica,"Cañeó a su equipo | Crónica Juan José Zapag está cansado de perder, pero pese a todo no tira la toalla. Su equipo no tuvo un buen primer semestre, por lo que desea revertir la situación en el Clausura y la Copa Sudamericana.",www.facebook.com/221252151293397_1030056700412934,1273,42,162
Cronica,"Cartes se reúne con estudiantes secundarios | Crónica La Presidencia de la República informó que, a estas horas, el Jefe de Estado, Horacio Cartes, junto al ministro de Educación y Cultura, Enrique Riera, recibe a los representantes de organizaciones estudiantiles secundarias. La reunión se desarrolla en la residencia presidencial, Mburuvicha Róga.",www.facebook.com/221252151293397_1030051183746819,262,8,2
Cronica,"¡Joven vive encadenado en su pieza hace 2 años! | Crónica Su casa es una piecita de madera con goteras de aquí para allá. Duerme en el suelo húmedo, desnudo. Una fina frazada es su compañera de todos los días. Y para colmo de males, no puede salir de su “cueva” porque ¡vive encadenado!",www.facebook.com/221252151293397_1029998037085467,1247,104,52
Cronica,"Beba abandonada: la bautizaron “Valentina de los Ángeles” | Crónica El rocío empezaba a mojar tenuemente la fresca mañana en la pacífica ciudad cordillerana de Isla Pucú. Eran casi las 6:00, cuando don Carlos Alberto Páez se disponía a salir de su vivienda para su laburo, presto a recibir la bendición de su media naranja Celia Trinidad Gavilán, momento en que escucharon un suave llanto que provenía de su camioneta Chevrolet estacionada frente a la vivienda.",www.facebook.com/221252151293397_1029996427085628,1091,34,28
Cronica,"Tuvo a su bebé a los 70 años | Crónica Daljinder Kaur, una mujer india de 70 años, ha dado a luz a su primer hijo el pasado 19 de abril. Esto se ha producido después de haberse sometido durante dos años a un tratamiento de fecundación in vitro en una clínica especializada del estado de Haryana (al norte del país) acompañada por su esposo de 79 años, con el que lleva casada desde hace 46 años.",www.facebook.com/221252151293397_1029993090419295,3391,557,87
Cronica,"Estafador fue “estafado” por una mujer | Crónica Ya iba por la tercera vez que llamaban personas inescrupulosas a doña Edith Burguez de Báez para pedirle cierta cantidad de plata, diciéndole que tenía algún pariente suyo detenido en alguna comisaría.",www.facebook.com/221252151293397_1029992677086003,1488,128,57
Cronica,"Keanu Reeves teme por su vida | Crónica Keanu Reeves, quien dio vida a Neo en la trilogía “Matrix”, recibió en octubre de 2015 la visita de un fan en su casa de Los Ángeles, que dejó un paquete para él y al que la policía todavía está buscando; motivo por el que el actor no se siente seguro.",www.facebook.com/221252151293397_1029992213752716,93,2,2
Cronica,"Carne paraguaya a Catar | Crónica El canciller nacional, Eladio Loizaga, destacó este martes que la carne paraguaya está cerca de recibir la autorización para el aumento de las exportaciones a Catar, estado a través del cual se apunta a conquistar el mercado del Golfo Pérsico.",www.facebook.com/221252151293397_1029991110419493,466,24,17
Cronica,Olimpia revivió de la mano del “10” | Crónica “Fue involuntaria” dijo William Mendieta sobre la polémica jugada del primer gol franjeado ante Guaraní. El futbolista volvió luego de su lesión y guió a su equipo a otro triunfo.,www.facebook.com/221252151293397_1029990643752873,1367,9,72
Cronica,"Inseguridad para peatones: veredas son ocupadas por automóviles o comerciantes | Crónica Un clásico de las calles de Asunción y otros miles de puntos en el país es ver autos mal estacionados, ya sea en doble sentido, en las veredas, en las bicisendas y en varios lugares que molestan a terceros.",www.facebook.com/221252151293397_1029990093752928,147,7,8
Cronica,"Bono, de U2 probó guitarra luqueña | Crónica El cantante irlandés Bono, líder de la banda irlandesa U2, ejecutó una de las guitarras hechas por los luthiers paraguayos de la empresa luqueña “Guitarra Artesanal Borja”, según dio a conocer una vocera de la familia Borja.",www.facebook.com/221252151293397_1029989360419668,254,14,1
Cronica,"“Ella cree que soy mujeriego, pero la verdad que no es así” | Crónica Hace un año que chatea con una chica norteña, quién pide que deje todo y venga a ver si funciona o no, porque la relación hasta el momento es a distancia.",www.facebook.com/221252151293397_1029988863753051,432,2,22
Cronica,"A full la venta del mate por el fresquete | Crónica Desde hace ya varias semanas que apareció el fresquete por la zona capital y los “marchantes” sacaron en la vereda su brasero, pava y la enorme olla con agua para calentar y para sacar provecho al clima que a tempranas horas lo único que produce es querer tomar mate bien caliente con un poco de pohã y así hacer pasar el frío.",www.facebook.com/221252151293397_1029988277086443,223,3,0
Cronica,"Marcia Franco apuesta al Atlético Madrid | Crónica La web peruana de deportes, Depor.pe compartió ayer una nota extensa sobre la cuerona compatriota Marcia Franco, presentándola como fanática hot del equipo español Atlético de Madrid, que en dos semanas jugará la final de la Champions League ante el también equipo español del Real Madrid.",www.facebook.com/221252151293397_1029987723753165,432,3,3
Cronica,"Este año habrían 10 mil nuevos puestos de laburo | Crónica El director de la Oficina Nacional del Empleo (ONE), Enrique López, explicó que hasta el mes de diciembre se generarían unos diez mil nuevos puestos de trabajo. Señaló que los sectores gastronómicos, supermercados y farmacias son de más alta demanda.",www.facebook.com/221252151293397_1029975327087738,277,6,10
Cronica,"Investigan quema de presuntos documentos en el Saturio Ríos | Crónica El Ministerio Público informó que el agente fiscal Christian Roig (Foto) abrió una carpeta de investigación a raíz de la denuncia formulada por los alumnos del Centro Educativo Saturio Ríos, de San Lorenzo, sobre la quema de documentos por parte de personas desconocidas, que entre antes de anoche y la madrugada de ayer ingresaron al colegio y violentaron las oficinas de la Dirección del Nivel Medio.",www.facebook.com/221252151293397_1029974787087792,71,5,1
Cronica,"Cartes recibirá hoy a los estudiantes | Crónica Luego de una reunión que duró poco más de cuatro horas, entre representantes de estudiantes y el nuevo ministro de Educación, Enrique Riera, se elaboró una propuesta con las principales demandas de los estudiantes que será puesta a consideración del presidente de la República, Horacio Cartes, en una reunión que se llevará a cabo esta mañana en Mburuvicha Róga, con el fin de destrabar el conflicto estudiantil.",www.facebook.com/221252151293397_1029966890421915,181,7,7
Cronica,"¿Clavó a su concu, le llevó al hospital y rajó? | Crónica Una mujer y su pareja habrían discutido mal, aparentemente por motivos de celos. Tal es así que la yiyi habría “explotado” de la rabia, por lo que tomó un cuchillo de cocina y habría clavado a su chico’i en el corazón para callar sus reclamos.",www.facebook.com/221252151293397_1029965497088721,856,47,39
Cronica,"Policía, esposa y madre o el arte de articular tres roles | Crónica “Yo festejo doblemente el Día de la Madre porque tuve la dicha de que mi primer hijo que me hizo madre nazca el 15 de mayo”, contó con su tenue sonrisa la comisario María Achucarro, jefa del Departamento de Control de Centros Educativos de la Policía Nacional, con voz de orgullo. La comisario es madre de 4 hijos, de los cuales tres son varones y una nena.",www.facebook.com/221252151293397_1029965087088762,2567,253,24
Cronica,"El viral de María Teresa con “garabato” en mano | Crónica En la mañana de ayer, María Tersa López se convirtió en el meme que acaparó totalmente las redes sociales y los grupos de wasap, con una fotografía en su rol de conductora del programa “Día a día” de Telefuturo.",www.facebook.com/221252151293397_1029966463755291,1912,30,47
Cronica,"Madre hay una sola... dio vida a su hijo ""dos veces"" | Crónica Doña Estela Ruiz dio a luz a su hijo hace 21 años y, recordando aquella emoción, dijo que  ahora siente algo exactamente igual. Es que acaba de donar uno de sus riñones a su “pequeñín”, lo que para ella es como la segunda vez que le da vida. Ambos se encuentran estables y la doña espera que su hijo pueda cumplir su sueño, que es terminar su carrera de enfermería. “La salud de mi hijo es mi mejor regalo por el Día de las Madres”, comentó la doña.",www.facebook.com/221252151293397_1029963927088878,6450,409,71
Cronica,Timeline Photos El humor de Yor.,www.facebook.com/221252151293397_1029922917092979,293,47,13
Cronica,Timeline Photos Portada de la Sección Deportes.,www.facebook.com/221252151293397_1029922380426366,472,7,52
Cronica,Timeline Photos ¡Maitei rory gente! Compartimos los principales títulos de la edición impresa. ¡Excelente jornada para todos!,www.facebook.com/221252151293397_1029921767093094,783,22,10
Cronica,"Timeline Photos Un clásico de las calles de Asunción y otros miles de puntos en el país, es ver a autos mal estacionados, ya sea en doble sentido fila, en las veredas, en las bicisendas, y en varios lugares que molestan a terceros. #Contános ¿qué opinás de los que estacionan mal? ¿por qué lado viene este tipo de actitudes?",www.facebook.com/221252151293397_1029595930459011,129,2,28
Cronica,"Rayo fulminó a un poli en Pedro Juan | Crónica Una horrible tragedia enlutó las filas volái de Amambay, tras la caída de un rayo en el puesto policial N.º 15 Santa Clara, ubicado a escasos metros de la estancia “Las Niñas”, distante a unos 70 kilómetros de la capital departamental de la “terraza del país”, cerca de Bella Vista. El hecho dejó como saldo un muerto y dos heridos.",www.facebook.com/221252151293397_1029470213804916,274,10,3
Cronica,"Dos detenidos por el caso de Jessica | Crónica La joven Jessica Lovatto De Oliveira, de 19 años, fue violada, asesinada y tirada a un desagüe pluvial en Santa Rita, frente mismo a donde se realiza la expo en esa ciudad, en la madrugada del domingo.",www.facebook.com/221252151293397_1029469063805031,1288,47,47
Cronica,"Péndex encontró una ciudad maya oculta | Crónica William Gadoury, un péndex de 15 años, hizo un increíble doble descubrimiento respecto de una de las civilizaciones más misteriosas y estudiadas por el hombre: por un lado se percató de que los mayas disponían sus poblaciones según las constelaciones y gracias a ello, halló una nueva e importante ciudad.",www.facebook.com/221252151293397_1029466113805326,718,30,9
Cronica,"¿Doña orientadora, tarotista y ladrona? | Crónica Judith Carolina Cristaldo Querino (32) denunció que le robaron joyas y dinero en efectivo de un inquilinato ubicado sobre la calles Naciones Unidas entre Juan de Ayolas y Coronel Martínez del barrio Virgen de Caacupé, de Pedro Juan Caballero.",www.facebook.com/221252151293397_1029465073805430,71,1,1
Cronica,"Malevos pelaron universidad privé | Crónica Tres “amigos de lo ajeno” armados hasta los dientes asaltaron la Universidad Técnica de Comercialización y Desarrollo (U.T.C.D), ubicada en el kilómetro 6,5 Monday, del barrio San Isidro, de Ciudad del Este, cerca del mediodía de ayer.",www.facebook.com/221252151293397_1029463043805633,109,5,0
Cronica,"Bosteros ya fueron chutados para ashá | Crónica Tras un juicio abreviado y la suspensión de la ejecución de la condena de dos años tras las rejas, a cambio de un donativo de 15 palos al comedor de doña Sara Servián, ubicado en el barrio Tablada, de la capital, finalmente la Justicia paraguaya dijo chauche a los bosteros Elvio Javier Luis Sosa, Federico Luis Finochietto, Rafael Di Zeo, Sebastián Marcelo Saravia, Mauro Leandro Martín y Ramón Jesús Vedoya.",www.facebook.com/221252151293397_1029461587139112,304,9,8
Cronica,"De ocho puñaladas asesinan a péndex | Crónica Eran cerca de las 23:00 horas del domingo, cuando una llamada alertó a los uniformados de la Comisaría 1.ª de Salto del Guairá, sobre la presencia de un joven tendido en plena calle, acompañado de una motocicleta, en el barrio San José. Sin demora, los agentes llegaron hasta el lugar donde constataron el hecho.",www.facebook.com/221252151293397_1029453427139928,220,6,4
Cronica,"¿Llevaba droga? No, era champú nomás | Crónica Un chileno vivió 16 días de angustia y desconcierto, luego de que fuera llevado a una cárcel de Neuquén porque los efectivos de Gendarmería confundieron champú con cocaína líquida.",www.facebook.com/221252151293397_1029452163806721,448,10,12
Cronica,"Abrirán nuevos puestos de peaje | Crónica La próxima semana, el Ministerio de Obras Públicas y Comunicación (MOPC) habilitará dos nuevos puestos de peaje, el de Ypacaraí, que fue trasladado más cerca del desvío San Bernardino y en el km 42, que absorberá el que funciona en el km 23 de J. Augusto Saldívar.",www.facebook.com/221252151293397_1029450267140244,142,3,14
Cronica,"Golpearon su puerta y lo mataron a tiros | Crónica Antonio escuchó que alguien llamaba a su puerta cerca de las 2 de la madrugada. Con nombre y apellido, desde la calle lo invocaron hasta que abandonó su profundo sueño para –entre los desacertados pasos en la oscuridad de su habitación– encontrarse con la muerte.",www.facebook.com/221252151293397_1029446383807299,738,53,31
Cronica,"Detienen a osado ladrón a domicilio | Crónica Mauro Daniel Ovando Careaga (46) se encontraba sentado tranquilamente en el patio de su vivienda ubicada entre las calles Juan Sinforiano Bogarín y Benjamín Aceval, del barrio Santa Ana de la Ciudad Universitaria, cuando un fulano entró como si nada a su domicilio, momento en que sin siquiera saludar extrajo dos cuchillos con los que exigió la entrega de dinero en efectivo.",www.facebook.com/221252151293397_1029433557141915,139,2,3
Cronica,Diario CRóNICA,www.facebook.com/221252151293397_1029450913806846,1027,7,4
Cronica,"Cartes y Macri hablaron de la EBY | Crónica El presidente Horacio Cartes realizó en la tarde de ayer una visita oficial a la ciudad de Buenos Aires, Argentina, invitado por su homólogo Mauricio Macri para un evento social. Previamente, los jefes de Estado mantuvieron una reunión bilateral en la sede de la Casa Rosada.",www.facebook.com/221252151293397_1029431780475426,221,5,21
Cronica,"Estudiantes, abiertos al diálogo con Riera | Crónica Estudiantes secundarios seguirán con paros y tomas de colegios hasta que el presidente Horacio Cartes se reúna con ellos y firme una carta de compromiso, anunciaron en conferencia de prensa. Señalaron que están disconformes con la designación de Enrique Riera como Ministro de Educación (MEC), pero que están abiertos al diálogo con la nueva autoridad educativa.",www.facebook.com/221252151293397_1029422457143025,394,14,18
Cronica,"Con el tiempo se evalúa la gestión | Crónica El diputado Amado Florentín (PLRA), vicepresidente primero de la Cámara Baja, dijo que hay que darle tiempo a Enrique Riera, nuevo titular del Ministerio de Educación y Cultura (MEC), no hay que prejuzgar, sentenció.",www.facebook.com/221252151293397_1029420413809896,67,0,6
Cronica,Histórica toma en escuela en Itapúa | Crónica Casi un centenar de alumnos de la Escuela “Clementina Irrazábal” de Encarnación tomaron en la mañana de ayer la institución sumándose a la medida de fuerza iniciada por los estudiantes capitalinos.,www.facebook.com/221252151293397_1029421470476457,262,6,3
Cronica,"Docentes de la OTEP ocupan sedes del MEC en Caaguazú | Crónica Docentes agremiados en la Organización de Trabajadores de la Educación del Paraguay- Sindicato Nacional (OTEP-SN), ocupan desde ayer una infraestructura educativa donde funcionan varias oficinas dependientes del Ministerio de Educación y Cultura (MEC) en la ciudad de Caaguazú.",www.facebook.com/221252151293397_1029417497143521,151,5,0
Cronica,"Se labura en la recuperación | Crónica Roberto Torres, técnico de Libertad, dijo ayer tras la victoria ante Luqueño, que los partidos seguidos que se están teniendo en el Apertura están pasando factura en el aspecto físico de los jugadores.",www.facebook.com/221252151293397_1029415333810404,180,1,7
Cronica,"Mitãrusu cayó con 437 dosis de éxtasis | Crónica Agentes de la Senad apostados en la base Regional de Ciudad del Este detuvieron a un joven de 22 años en cuyo poder pillaron unas 437 dosis de éxtasis dentro de un paquete, tras ser inspeccionado por los antidrogas durante un procedimiento de rutina realizado sobre la avenida Las Américas del Área 4 de la mencionada ciudad.",www.facebook.com/221252151293397_1029419333810004,257,7,5
Cronica,"“Me caso con mi pareja o me voy muy lejos con otro” | Crónica Ella vivió momentos muy intensos dentro de una relación paralela hasta que su concubino le pilló y ahora debe decidir, el inconveniente es que no quiere ver sufrir a sus hijos.",www.facebook.com/221252151293397_1029413720477232,179,5,23
Cronica,"“Escobero” se hizo fuerte en su casa | Crónica Deportivo Capiatá hizo pesar la localía y le ganó con toda justicia a General Díaz por 2-1 y sumó tres puntos de oro pensando en el acumulativo, tanto mirando la tabla de promedio como una eventual nueva clasificación para algún torneo internacional.",www.facebook.com/221252151293397_1029406583811279,122,2,1
Cronica,"Paraguayo es profe de inglés en la cárcel | Crónica Y desde aquel 5 de abril de 2003 cuando le habían ofrecido un trabajo a la señora de Irán Duarte (52), fue que tomó la decisión de hacer su valija y emprender una nueva aventura por un país extraño. De esa lejana mudanza ya han pasado 13 años",www.facebook.com/221252151293397_1029402017145069,718,20,1
Cronica,"Con platita justa a tener la casita | Crónica Con el lema “Iniciando mi casa”, Hábitat para la Humanidad sacó un nuevo método para que las personas que desean contar con su propio hogar ya puedan acceder a ella.",www.facebook.com/221252151293397_1029397563812181,3017,453,143
Cronica,"Cindy Kimberly, de niñera a modelo famosa | Crónica A fines del 2015, el cantante pop Justin Bieber había utilizado su cuenta de instagram para buscar a una hermosa chica que lo cautivó. Rápidamente, sus seguidores dieron con el paradero de esta muchacha y desde ese momento su vida cambió radicalmente.",www.facebook.com/221252151293397_1029392567146014,553,9,5
Cronica,"Renovada ilusión en lista de Ramón | Crónica El entrenador de la selección paraguaya, Ramón Díaz, dio a conocer ayer la lista de los 23 jugadores que irán a la Copa América Centenario, que se disputará en Estados Unidos el otro mes. Como es costumbre, hubo muchos cuestionamientos por la aparición de algunos nombres, pero el riojano confía a pleno en que se hará una buena participación.",www.facebook.com/221252151293397_1029386067146664,270,2,42
Cronica,"Norteño oñencadená para que le reparen su calle | Crónica Bernardino Rivas es un poblador de la comunidad de Angelita, quien tomó la drástica decisión de encadenarse frente a la Comuna de San Pedro de Ycuamandyyú hasta que se concrete la reparación de un camino vecinal que se encuentra totalmente intransitable. “Por la falta de respuestas ante los pedidos de reclamos voy a estar encadenado hasta que se nos repare el camino”, dijo el decidido norteño.",www.facebook.com/221252151293397_1029383210480283,162,6,0
Cronica,"Quiere que polis sean los padrinos | Crónica “Luis Arcángel” es el nombre del bebé que el pasado sábado, en Luque, nació en la carrocería de una patrullera, gracias a la ayuda de los oficiales Israel Troche y Gabriel Caballero,  quienes valientemente dejaron por un lado el papel de policías para “vestirse de parteros”.",www.facebook.com/221252151293397_1029376157147655,4794,131,53
Cronica,"“Habemus” nuevo Ministro | Crónica Enrique Riera Escudero, de 57 años, juró ayer como nuevo Ministro de Educación en una ceremonia que se llevó a cabo en el Salón Independencia de Mburuvicha Róga, en reemplazo de Marta Lafuente, quien la semana pasada dejó el cargo tras una fuerte presión estudiantil.",www.facebook.com/221252151293397_1029372670481337,152,4,4
Cronica,Timeline Photos Portada de la Sección Deportes,www.facebook.com/221252151293397_1029311203820817,2267,57,65
Cronica,Timeline Photos ¡Maitei rory gente! Compartimos los principales títulos de la edición impresa. ¡Excelente jornada para todos!,www.facebook.com/221252151293397_1029309753820962,613,14,1
Cronica,"Varios juveniles en lista de Jubero | Crónica De cara al trascendental choque de hoy contra Guaraní, el DT Fernando Jubero llamó a 21 futbolistas en donde hubo varias novedades importantes.",www.facebook.com/221252151293397_1028979597187311,747,1,12
Cronica,"Abogacía del Tesoso inicia inscripción para realizar trámites electrónicos | Crónica El Ministerio de Hacienda informó que, en el marco del proyecto de Fortalecimiento y Transparencia de Personas Jurídicas en el Paraguay, la Abogacía del Tesoro inicia desde este mes la inscripción de usuarios para realizar trámites electrónicos ante el Departamento de Registro y Fiscalización de Sociedades (DRFS).",www.facebook.com/221252151293397_1028829260535678,96,3,0
Cronica,"SNPP hará curso gratuito de conducción profesional en Caacupé | Crónica El Servicio Nacional de Promoción Profesional (SNPP), dependiente del Ministerio de Trabajo, Empleo y Seguridad Social (MTESS), por intermedio de su Regional Cordillera, informará que brindará próximamente un curso gratuito de Conducción Profesional en la ciudad de Caacupé.",www.facebook.com/221252151293397_1028831123868825,1063,72,49
Cronica,"Mamá soltera busca un amor verdadero | Crónica Esta semana nos enfocamos en todas aquellas mujeres que siendo separadas, viudas, divorciadas o solteras que cuentan con la dicha de tener el amor de sus hijos, además buscan un hombre con quien formalizar una relación de largo plazo.",www.facebook.com/221252151293397_1028828740535730,551,20,19
Cronica,"Asesinan a dos agricultores | Crónica Dos hombres que laburan de agricultores fueron asesinados a balazos cerca de la medianoche de ayer, en el barrio 8 de Diciembre del distrito de Mayor Otaño. Se trata de Gustavo Lorenzo Núñez (24) y Cristian Acuña Caballero (22). Ambos recibieron plomazos calientes a la altura del pecho y el cuello, según informe policial.",www.facebook.com/221252151293397_1028827483869189,485,9,13
Cronica,"¿Milico chocó por cruzar luz roja? | Crónica En la mañana dominguera, en el microcentro de Asunción se produjo un choque váiro que involucró a un automóvil Nissan Sunny y a un vehículo de las Fuerzas Armadas.",www.facebook.com/221252151293397_1028826807202590,341,5,5
Cronica,"Granizo causó destrozos en Choré | Crónica Una sorpresiva caída de granizo golpeó la tranquila mañana de este domingo en la comunidad de Plácido, distrito de Choré, departamento de San Pedro, dejando daños especialmente en los cultivos agrícolas.",www.facebook.com/221252151293397_1028826170535987,1039,55,6
Cronica,"Orteman tiroteó y se fue | Crónica Sergio Orteman, exídolo del Olimpia, Guaraní y San Lorenzo, presentó renuncia ayer a su cargo de DT del club Olimpia de Itá, en desacuerdo con el gerenciador del club, José Roldán, porque este aparentemente le ordenó que le haga jugar a su hijo de titular.",www.facebook.com/221252151293397_1028825550536049,988,19,37
Cronica,"Cartes viaja a la Argentina para reunirse con el presidente Macri | Crónica Invitado por el presidente argentino, Mauricio Macri, el presidente Horacio Cartes viaja esta tarde a la capital porteña para participar de un evento artístico que se realizará en el Teatro Colón, de Buenos Aires.",www.facebook.com/221252151293397_1028824783869459,651,36,134
Cronica,"El Papa Francisco responde a quienes escriben en Internet | Crónica “A ti, que desde la gran comunidad digital me pides bendiciones y oración, quiero decirte: tú serás el don precioso en mi oración al Padre. Y tú no te olvides de rezar por mí, para que sea siervo del Evangelio de la Misericordia”, dice una nota escrita de puño y letra por el propio Papa, a sus seguidores de las redes.",www.facebook.com/221252151293397_1028820633869874,1879,83,26
Cronica,"Edelio cumple hoy 27 años | Crónica El suboficial Edelio Morínigo cumple hoy 27 años de edad y 675 días de cautiverio en poder del grupo criminal autodenominado Ejército del Pueblo Paraguayo (EPP). Su madre, Obdulia Florenciano, recordó que es el segundo cumpleaños que su hijo pasa alejado de su familia a causa de la extorsión del grupo criminal.",www.facebook.com/221252151293397_1028819857203285,3398,254,70
Cronica,"Llantos, gritos y pataleos en elección de reina | Crónica En la noche del sábado se hizo la elección Reina de Cordillera en la ciudad de Caraguatay. Fue un evento preliminar para Miss Universo Paraguay y Miss Mundo Paraguay, que ahora busca para sus candidatas finalistas en cada departamento.",www.facebook.com/221252151293397_1028819277203343,798,97,18
Cronica,"Morínigo rescató la “actitud” ndaje | Crónica Gustavo Morínigo sigue sin ganar en el torneo local, anoche empató con Nacional pero -más allá del resultado- él rescató la actitud de su equipo.",www.facebook.com/221252151293397_1028818240536780,264,1,44
Cronica,"Estudiantes siguen de brazos caídos | Crónica En muchos colegios seguirán sin tener clases, hasta el viernes pasado los recintos dominados llegaban a 10, pero durante este fin de semana se sumaron otras instituciones y sobrepasan las 25. Los alumnos del colegio “República Argentina”, que iniciaron la toma, se retiraron el sábado debido a problemas de salud.",www.facebook.com/221252151293397_1028817623870175,454,12,7
Cronica,"Cerro todavía no logra salir del pozo | Crónica Anoche jugó bien, sobre todo en el primer tiempo; sin embargo, no le pudo ganar a La Academia. Marcos Miers puso en ventaja al Tricolor y Guillermo Beltrán igualó para los azulgranas, ambos goles con golpe de cabeza.",www.facebook.com/221252151293397_1028817077203563,167,1,12
Cronica,"Tradicional asado a la estaca de bomberos | Crónica Bomberos amarillos de la ciudad de Lambaré realizaron ayer su edición número 17 del “asado a la estaca” con el fin, este año, de juntar plata para la compra de un autobomba de agua, que les está faltando actualmente. Cocinaron en total 1.000 kilos de carne y se vendieron todos.",www.facebook.com/221252151293397_1028816520536952,1495,57,10
Cronica,Abuelita de “Mortero” se rompió 4 costillas | Crónica “Mortero Bala” le estuvo acompañando ayer a su abuelita Dionisia en el sanatorio. Se rompió 4 costillas después de caerse en el baño.,www.facebook.com/221252151293397_1028815903870347,1194,15,36
Cronica,"Jessica, a favor de dar de mamar | Crónica Jessica Sly, que fue mamita hace cuatro meses, se pronunció el sábado a favor de la lactancia materna. La exmodelo publicó en su instagram una foto suya amamantando a su hijo y contó que es lo más lindo del mundo.",www.facebook.com/221252151293397_1028814367203834,3452,26,13
Cronica,"Para el técnico fue un partido “triste” | Crónica Mario Jacquet, fiel a su estilo, se mostró bastante tranquilo al final del juego y -aunque manifestó estar triste por el 1-1- remarcó que hicieron un buen partido ante un rival que viene con ritmo de Copa Libertadores de América.",www.facebook.com/221252151293397_1028813810537223,193,1,3
Cronica,"Ofrecen canastas de desayuno | Crónica Para el Día  de la Madre, en las redes sociales ofertan todo tipo de cosas. Lo que más se pide y se ofrece a la vez son las tradicionales canastas de desayuno, que normalmente es una sorpresa para mamá. Ángela Closs es una de las que están ofertando estos productos, con entrega a domicilio.",www.facebook.com/221252151293397_1028813383870599,252,8,2
Cronica,"Consultas también de tarde en Clínicas | Crónica A partir de hoy se iniciarán las atenciones del turno tarde en la parte de consultorios del Hospital de Clínicas, dependiente de la Facultad de Ciencias Médicas de la UNA.",www.facebook.com/221252151293397_1028812917203979,364,9,3
Cronica,"Famosos felicitaron ya a sus mamacitas | Crónica El Día de la Madre se festeja el segundo domingo del mes de mayo en países como Estados Unidos, Perú, Venezuela, Alemania, Colombia, entre otras naciones del mundo. Es por eso que algunos famosos paraguayos que están en el extranjero ayer ya estaban homenajeando a sus mamás y sus mamacitas.",www.facebook.com/221252151293397_1028812183870719,1001,4,12
Cronica,"“La ilusión nunca se pierde”, agregó | Crónica Guaraní pasó por todos los momentos posibles, este semestre. La eliminación en Copa Libertadores fue un golpe duro y los cañones apuntaban al campeonato casero. De un mal comienzo y una primera rueda para el olvido, se vino una etapa excelente con Francisco Arce, quien le encontró la mano al equipo en los últimos partidos.",www.facebook.com/221252151293397_1028811050537499,335,3,3
Cronica,"Besó a hijastra en la boca y lo apresaron | Crónica Cualquiera que use Facebook, Twitter o Instagram lo sabe: las redes sociales están llenas de fotos de bebés, niños y adolescentes subidas por sus propios padres. Y esta exposición le jugó en contra al padrastro de una criaturita de 3 años, que  se “aproblemó” mal, a tal punto que fue detenido e imputado. ¿El motivo? Subió en su perfil del “libro de caras” una foto con su hijastra ¡besándole en la boca!",www.facebook.com/221252151293397_1028810050537599,246,25,42
Cronica,"Enrique Riera es nuevo ministro de Educación y Cultura | Crónica La Presidencia de la República informó que el Jefe de Estado, Horacio Cartes, anunció que el doctor Enrique Riera será designado como nuevo ministro de Educación y Cultura. El gobernante, a través de su cuenta oficial de Twitter, expresó su confianza hacia la labor que el mencionado Riera habrá de desempeñar al frente de la cartera educativa.",www.facebook.com/221252151293397_1028828037202467,462,29,96
Cronica,"Cruzó una calle y le atropellaron | Crónica Doña Hilda Olmedo se encontraba en compañía de su pequeño hijo C. C., de 10 años, esperando cruzar la calle Haedo en su intersección con Nuestra Señora de la Asunción, en el centro de la capital del país.",www.facebook.com/221252151293397_1028805273871410,466,3,4
Cronica,"Tazas “mágicas” a 50.000 guaraníes | Crónica Patthy Pereira es una microempresaria que vende todo tipo de cosas, desde termos forrados, tazas, almohadas, sábanas, sombrillas, hasta remeras con dibujos personalizados. Una de las cosas que más le pide la gente son las tazas mágicas, lo que ahora está vendiendo a full, ya por el Día de la Madre.",www.facebook.com/221252151293397_1028798020538802,230,17,7
