Source,Date,Text,URL,Favorites,Retweets,Replies
La Nacion,2016-05-16 14:04:15,El decreto 678 modificó la ley de medios https://t.co/jui7G9BUeK Por @jcrettaz https://t.co/sJwSOeqUIY,http://www.twitter.com/LANACION/status/732210053156118528,51,38,5
La Nacion,2016-05-16 14:03:15,"El abogado de Cristina cargó contra Bonadio: ""Necesitamos jueces independientes"" https://t.co/ti4X0zGrRM https://t.co/COc1ZN1lum",http://www.twitter.com/LANACION/status/732209803922182145,25,28,20
La Nacion,2016-05-16 14:00:16,Diego Dávila: la receta de Quilmes para ganarle a la recesión https://t.co/RWXpjsLO5x https://t.co/FtOE0op8rf,http://www.twitter.com/LANACION/status/732209053770907648,7,6,0
La Nacion,2016-05-16 13:49:19,Los insólitos tuits de los famosos durante la ceremonia #MF2016 https://t.co/WN0R3lHmoq https://t.co/yiIwhbx4qS,http://www.twitter.com/LANACION/status/732206295596584961,29,12,19
La Nacion,2016-05-16 13:30:27,Radiografía del trabajo en las ciudades de la Argentina https://t.co/V9S5jZfrGk https://t.co/0XfJKs2ACN,http://www.twitter.com/LANACION/status/732201547476668416,18,29,0
La Nacion,2016-05-16 13:00:15,Lo mejor y lo peor de los #MartinFierro2016 https://t.co/IPNnvlkxv9 https://t.co/823sblO22E,http://www.twitter.com/LANACION/status/732193947490111489,153,33,19
La Nacion,2016-05-16 12:40:15,"""¡No quiero jugar!"": la discusión de @DjokerNole con el juez de silla argentino https://t.co/vY5X7yIeBz https://t.co/TOpvkI4E2O",http://www.twitter.com/LANACION/status/732188917097742336,8,5,2
La Nacion,2016-05-16 12:30:22,[OPINIÓN] La letra chica del fallo contra Cristina https://t.co/9jAf4KP3kU por Carlos Pagni https://t.co/8Hio9G95ic,http://www.twitter.com/LANACION/status/732186427933511680,288,281,20
La Nacion,2016-05-16 12:10:20,Cambio de hábito: Macri y Awada se mudan al casco principal de la quinta de Olivos https://t.co/rfErMRMmNP https://t.co/vXdSD7SRVs,http://www.twitter.com/LANACION/status/732181388712087552,96,29,15
La Nacion,2016-05-16 12:00:14,"""Hola, culiados"", el saludo de @PaulMcCartney que enloqueció a los cordobeses https://t.co/L0kqxITHHj https://t.co/aRsQybWfLB",http://www.twitter.com/LANACION/status/732178846791897089,117,75,3
La Nacion,2016-05-16 11:50:13,#MartinFierro2016 Votá los mejores y peores looks https://t.co/oueHbbBhPD https://t.co/BRJ17iD2cZ,http://www.twitter.com/LANACION/status/732176324748558337,51,5,9
La Nacion,2016-05-16 11:40:14,#MartinFierro2016 El guionista que quiere que vuelva @CFKArgentina a la presidencia https://t.co/sQRMjHBq3W https://t.co/CY7rhZsxev,http://www.twitter.com/LANACION/status/732173812658229248,64,25,22
La Nacion,2016-05-16 11:30:43,#martinfierro2016 Jorge Lanata se llevó el Oro https://t.co/WlCwFwAjqn por @Martin_Artigas https://t.co/zNN6rWhgjd,http://www.twitter.com/LANACION/status/732171416636915712,181,49,18
La Nacion,2016-05-16 11:20:32,.@BoudouAmado falseó facturas para justificar viáticos https://t.co/pknf6h52or https://t.co/GRLI2wT0ah,http://www.twitter.com/LANACION/status/732168852600131584,58,108,19
La Nacion,2016-05-16 11:10:34,[TÍTULOS] Baja $ 2800 millones el gasto en el Estado por los despidos https://t.co/DU8lpko80x por @lauraiserra https://t.co/NtRXvzWLT0,http://www.twitter.com/LANACION/status/732166345236860928,64,35,10
La Nacion,2016-05-16 11:00:33,La TAPA de la edición impresa de hoy https://t.co/MF5OX8hoQa https://t.co/iqvMPuASrP,http://www.twitter.com/LANACION/status/732163826003652608,14,15,2
La Nacion,2016-05-16 10:57:33,Qué alimentos fortalecen las defensas https://t.co/Dqo9CHIIS9 https://t.co/J6TiC8rGxX,http://www.twitter.com/LANACION/status/732163070726946816,48,25,0
La Nacion,2016-05-16 10:44:33,"Diccionario insólito argentino, con acento bien francés https://t.co/qaJP48IKKl https://t.co/ZpQ3irFlcF",http://www.twitter.com/LANACION/status/732159797429174272,33,17,2
